task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
39	f2/f085f3	32324	otu_processing_workflow:normalize (mock4)	COMPLETED	0	2021-11-22 17:40:24.622	1.7s	1.6s	89.2%	93.4 MB	421.3 MB	20.3 MB	66.6 KB
38	9e/a7f839	32321	otu_processing_workflow:normalize (mock4)	COMPLETED	0	2021-11-22 17:40:24.613	1.8s	1.6s	90.9%	92.7 MB	420.3 MB	20.7 MB	66.6 KB
32	25/0bca68	14822	tax_assignment_workflow:blast_workflow:blast (mock4:ncbi)	COMPLETED	0	2021-11-22 17:39:07.582	1m 19s	1m 16s	80.2%	491 MB	888.7 MB	256.7 MB	164 MB
40	68/3d275d	32680	otu_processing_workflow:group (mock4:Family)	COMPLETED	0	2021-11-22 17:40:26.367	1.7s	1.6s	81.2%	97.3 MB	423.5 MB	20 MB	58.8 KB
45	62/7e7eb8	32795	otu_processing_workflow:group (mock4:Species)	COMPLETED	0	2021-11-22 17:40:26.406	1.7s	1.6s	82.2%	98.3 MB	423.5 MB	20 MB	67.6 KB
41	70/949f22	32677	otu_processing_workflow:group (mock4:Genus)	COMPLETED	0	2021-11-22 17:40:26.358	1.8s	1.6s	81.6%	96.6 MB	423.4 MB	20 MB	65.1 KB
43	c0/10aff5	32785	otu_processing_workflow:group (mock4:Family)	COMPLETED	0	2021-11-22 17:40:26.402	1.7s	1.6s	82.8%	97.6 MB	423.5 MB	20 MB	58.8 KB
44	4e/52da0f	32803	otu_processing_workflow:group (mock4:Genus)	COMPLETED	0	2021-11-22 17:40:26.411	1.7s	1.6s	83.4%	97.3 MB	423.5 MB	20 MB	65.1 KB
42	97/f0238b	32678	otu_processing_workflow:group (mock4:Species)	COMPLETED	0	2021-11-22 17:40:26.362	1.8s	1.6s	82.2%	97.1 MB	423.5 MB	20 MB	67.6 KB
52	f7/b7a2e3	34181	otu_processing_workflow:biom2tsv (mock4-Species)	COMPLETED	0	2021-11-22 17:40:28.159	1.4s	1.2s	91.8%	97.8 MB	424.8 MB	19.3 MB	4.1 KB
47	2c/32f84c	34138	otu_processing_workflow:biom2tsv (mock4-Family)	COMPLETED	0	2021-11-22 17:40:28.141	1.4s	1.3s	91.5%	97.3 MB	424.4 MB	19.3 MB	3.7 KB
50	64/515af2	34149	otu_processing_workflow:biom2tsv (mock4-Family)	COMPLETED	0	2021-11-22 17:40:28.150	1.4s	1.3s	92.3%	97.3 MB	423.3 MB	19.3 MB	3.7 KB
49	b0/5a60a2	34144	otu_processing_workflow:biom2tsv (mock4-Genus)	COMPLETED	0	2021-11-22 17:40:28.145	1.5s	1.3s	92.0%	97.5 MB	423.5 MB	19.3 MB	3.8 KB
51	63/5998f7	34161	otu_processing_workflow:biom2tsv (mock4-Genus)	COMPLETED	0	2021-11-22 17:40:28.154	1.5s	1.3s	92.4%	97.3 MB	423.5 MB	19.3 MB	3.8 KB
48	a2/26d372	34134	otu_processing_workflow:biom2tsv (mock4-Species)	COMPLETED	0	2021-11-22 17:40:28.136	1.6s	1.3s	91.5%	95.3 MB	422.1 MB	19.3 MB	4.1 KB
46	f5/8cbb08	33091	tax_assignment_workflow:blast_workflow:add_md2biom (mock4)	COMPLETED	0	2021-11-22 17:40:26.583	4.3s	1.4s	94.5%	84.3 MB	287.4 MB	14.4 MB	407.3 KB
53	8f/ab56e4	35337	otu_processing_workflow:fork (mock4)	COMPLETED	0	2021-11-22 17:40:30.934	1.6s	1.4s	90.8%	97.3 MB	423.8 MB	20.3 MB	415.1 KB
33	ec/5fb088	16282	tax_assignment_workflow:blast_workflow:blast (mock4:ncbi)	COMPLETED	0	2021-11-22 17:39:10.018	1m 24s	1m 21s	97.6%	493.3 MB	888.7 MB	257.8 MB	165 MB
54	4d/b7f7d2	35531	otu_processing_workflow:normalize (mock4)	COMPLETED	0	2021-11-22 17:40:32.508	1.6s	1.4s	92.9%	101.5 MB	427.8 MB	20.3 MB	66.6 KB
58	04/4633cf	35959	otu_processing_workflow:group (mock4:Species)	COMPLETED	0	2021-11-22 17:40:34.095	1.6s	1.4s	85.1%	98.4 MB	423.5 MB	20 MB	67.6 KB
57	23/6780b0	35958	otu_processing_workflow:group (mock4:Genus)	COMPLETED	0	2021-11-22 17:40:34.091	1.6s	1.5s	84.6%	98.3 MB	423.5 MB	20 MB	65.1 KB
56	1c/f2f4b7	35962	otu_processing_workflow:group (mock4:Family)	COMPLETED	0	2021-11-22 17:40:34.100	1.6s	1.5s	84.9%	98.3 MB	423.5 MB	20 MB	58.8 KB
59	42/f573ac	398	otu_processing_workflow:biom2tsv (mock4-Species)	COMPLETED	0	2021-11-22 17:40:35.690	1.4s	1.2s	92.3%	97.7 MB	424.8 MB	19.3 MB	4.1 KB
61	1b/7fbcec	446	otu_processing_workflow:biom2tsv (mock4-Family)	COMPLETED	0	2021-11-22 17:40:35.748	1.4s	1.2s	92.4%	97.8 MB	424.7 MB	19.3 MB	3.7 KB
60	f5/f973a5	443	otu_processing_workflow:biom2tsv (mock4-Genus)	COMPLETED	0	2021-11-22 17:40:35.743	1.5s	1.3s	91.8%	97.7 MB	424.7 MB	19.3 MB	3.8 KB
55	7c/20b0d3	35935	tax_assignment_workflow:blast_workflow:add_md2biom (mock4)	COMPLETED	0	2021-11-22 17:40:33.824	4.3s	1.6s	95.9%	89.3 MB	293.6 MB	14.5 MB	539.6 KB
62	fc/eb8cd4	1249	otu_processing_workflow:fork (mock4)	COMPLETED	0	2021-11-22 17:40:38.142	1.5s	1.3s	91.2%	103.3 MB	429.3 MB	20.7 MB	539.8 KB
63	6a/b2d610	1493	otu_processing_workflow:normalize (mock4)	COMPLETED	0	2021-11-22 17:40:39.654	1.5s	1.4s	92.2%	103.3 MB	429.2 MB	20.7 MB	66.6 KB
66	07/6fa318	1687	otu_processing_workflow:group (mock4:Species)	COMPLETED	0	2021-11-22 17:40:41.218	1.6s	1.4s	84.6%	98.3 MB	423.5 MB	20 MB	67.6 KB
65	d3/4696f8	1692	otu_processing_workflow:group (mock4:Genus)	COMPLETED	0	2021-11-22 17:40:41.228	1.6s	1.4s	84.4%	98.3 MB	423.5 MB	20 MB	65.1 KB
64	4b/640c68	1688	otu_processing_workflow:group (mock4:Family)	COMPLETED	0	2021-11-22 17:40:41.223	1.6s	1.5s	86.2%	98.3 MB	423.5 MB	20 MB	58.8 KB
68	a4/bf6f1f	2081	otu_processing_workflow:biom2tsv (mock4-Genus)	COMPLETED	0	2021-11-22 17:40:42.822	1.4s	1.3s	83.8%	92 MB	419.7 MB	19.3 MB	3.8 KB
67	82/05cef9	2068	otu_processing_workflow:biom2tsv (mock4-Species)	COMPLETED	0	2021-11-22 17:40:42.787	1.6s	1.4s	83.8%	90.8 MB	418.6 MB	19.3 MB	4.1 KB
69	ce/0c2046	2156	otu_processing_workflow:biom2tsv (mock4-Family)	COMPLETED	0	2021-11-22 17:40:42.879	1.5s	1.3s	84.4%	91.9 MB	419.5 MB	19.3 MB	3.7 KB
11	c3/1f0538	36185	denoise_cluster_workflow:dada2_workflow:dada2_paired (mock4-run1)	COMPLETED	0	2021-11-22 17:32:11.612	10m 20s	10m 17s	99.9%	2.7 GB	3.1 GB	892.8 MB	275.5 KB
70	d8/31b7ff	10412	denoise_cluster_workflow:dada2_workflow:make_biom_repseqs (mock4-run1)	COMPLETED	0	2021-11-22 17:42:31.458	4.1s	1.3s	59.6%	70 MB	475.5 MB	14.5 MB	600.7 KB
71	42/5af279	11519	denoise_cluster_workflow:dada2_workflow:hash_seqtables (mock4)	COMPLETED	0	2021-11-22 17:42:35.573	3.6s	1.1s	86.4%	8.8 MB	129.2 MB	16.9 MB	403 KB
72	11/b585cf	12468	denoise_cluster_workflow:remove_bimera_workflow:create_seqtable (mock4)	COMPLETED	0	2021-11-22 17:42:39.187	3.5s	974ms	90.7%	7.1 MB	125 MB	16.2 MB	279.6 KB
73	5b/cf8593	12466	denoise_cluster_workflow:uchime_workflow:import_files (mock4)	COMPLETED	0	2021-11-22 17:42:39.182	13.2s	10.2s	80.7%	186.1 MB	523 MB	80.8 MB	855.9 KB
74	98/dde60a	14296	denoise_cluster_workflow:remove_bimera_workflow:remove_bimera (mock4)	COMPLETED	0	2021-11-22 17:42:42.698	17.5s	14.9s	96.8%	613.4 MB	861.6 MB	36.9 MB	45.6 KB
76	f2/1f6e9a	17941	denoise_cluster_workflow:remove_bimera_workflow:hash_seqtables (mock4)	COMPLETED	0	2021-11-22 17:43:00.175	3.9s	1.3s	67.7%	80.4 MB	548.7 MB	15.7 MB	60.9 KB
75	3f/a249d1	16450	denoise_cluster_workflow:uchime_workflow:uchime (mock4)	COMPLETED	0	2021-11-22 17:42:52.348	18.6s	15.7s	87.1%	192.8 MB	526.3 MB	124.5 MB	3.8 MB
77	6f/1d23ae	19237	tax_assignment_workflow:blast_workflow:import_reads (mock4)	COMPLETED	0	2021-11-22 17:43:04.059	7.1s	4.3s	93.1%	184.2 MB	520.4 MB	39.3 MB	217.4 KB
80	d8/35d06d	22793	denoise_cluster_workflow:uchime_workflow:export_files (mock4)	COMPLETED	0	2021-11-22 17:43:10.914	12.6s	9.9s	84.2%	185.1 MB	522.1 MB	78.6 MB	970 KB
84	a8/601248	27158	tax_assignment_workflow:blast_workflow:import_reads (mock4)	COMPLETED	0	2021-11-22 17:43:23.571	7.3s	4.5s	93.8%	185.4 MB	523 MB	39.9 MB	313.4 KB
81	be/b04d59	22956	tax_assignment_workflow:blast_workflow:blast (mock4:ncbi)	COMPLETED	0	2021-11-22 17:43:11.196	21s	18.3s	92.3%	474.8 MB	865.6 MB	253.9 MB	161.6 MB
86	50/5f40a2	31729	tax_assignment_workflow:blast_workflow:add_md2biom (mock4)	COMPLETED	0	2021-11-22 17:43:32.224	3.9s	872ms	93.4%	7.1 MB	125.7 MB	14 MB	84.7 KB
87	3d/963373	33862	otu_processing_workflow:fork (mock4)	COMPLETED	0	2021-11-22 17:43:36.185	2.2s	2s	57.9%	65.4 MB	327.1 MB	19.4 MB	84.9 KB
78	3a/184411	19243	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock4:gg_13_8_99)	COMPLETED	0	2021-11-22 17:43:04.068	39s	36s	118.9%	3 GB	11.1 GB	1.7 GB	2 GB
88	4c/918283	34356	otu_processing_workflow:normalize (mock4)	COMPLETED	0	2021-11-22 17:43:38.402	5.6s	5.3s	24.8%	92.7 MB	420.3 MB	19.4 MB	66.6 KB
92	cd/7dca3c	35654	otu_processing_workflow:group (mock4:Species)	COMPLETED	0	2021-11-22 17:43:44.203	4.8s	4.4s	28.3%	98.5 MB	423.8 MB	20 MB	67.6 KB
90	9c/e906b0	35645	otu_processing_workflow:group (mock4:Family)	COMPLETED	0	2021-11-22 17:43:44.103	5s	4.7s	30.4%	98.3 MB	423.5 MB	20 MB	58.8 KB
91	c6/c27552	35647	otu_processing_workflow:group (mock4:Genus)	COMPLETED	0	2021-11-22 17:43:44.153	5s	4.7s	30.7%	98.3 MB	423.5 MB	20 MB	65.1 KB
93	4f/204094	971	otu_processing_workflow:biom2tsv (mock4-Species)	COMPLETED	0	2021-11-22 17:43:48.988	1.5s	1.3s	88.0%	94.6 MB	422.1 MB	19.3 MB	4.1 KB
94	2c/4ffab2	1073	otu_processing_workflow:biom2tsv (mock4-Family)	COMPLETED	0	2021-11-22 17:43:49.137	1.4s	1.3s	92.1%	97.6 MB	424.7 MB	19.3 MB	3.7 KB
95	3c/2cc720	1074	otu_processing_workflow:biom2tsv (mock4-Genus)	COMPLETED	0	2021-11-22 17:43:49.141	1.5s	1.4s	91.9%	90.9 MB	418.7 MB	19.3 MB	3.8 KB
89	2e/da3291	35512	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock4)	COMPLETED	0	2021-11-22 17:43:43.173	7.9s	891ms	91.0%	7.3 MB	125.8 MB	14 MB	84.7 KB
96	2a/20f723	1961	otu_processing_workflow:fork (mock4)	COMPLETED	0	2021-11-22 17:43:51.112	1.8s	1.6s	91.7%	90.9 MB	418.6 MB	19.4 MB	84.8 KB
97	33/96d178	2546	otu_processing_workflow:normalize (mock4)	COMPLETED	0	2021-11-22 17:43:52.883	1.7s	1.5s	92.3%	90.9 MB	418.6 MB	19.4 MB	66.6 KB
100	34/292ecc	2769	otu_processing_workflow:group (mock4:Species)	COMPLETED	0	2021-11-22 17:43:54.586	1.7s	1.5s	85.3%	95.3 MB	422.1 MB	20 MB	67.6 KB
98	35/d79535	2775	otu_processing_workflow:group (mock4:Family)	COMPLETED	0	2021-11-22 17:43:54.597	1.7s	1.5s	85.2%	97.4 MB	423.5 MB	20 MB	58.8 KB
99	7d/9f0569	2770	otu_processing_workflow:group (mock4:Genus)	COMPLETED	0	2021-11-22 17:43:54.592	1.8s	1.5s	85.9%	96.6 MB	423.2 MB	20 MB	65.1 KB
102	a1/0c8cc9	3367	otu_processing_workflow:biom2tsv (mock4-Family)	COMPLETED	0	2021-11-22 17:43:56.297	1.5s	1.3s	92.7%	96.5 MB	423.1 MB	19.3 MB	3.7 KB
101	ce/6bb8fc	3363	otu_processing_workflow:biom2tsv (mock4-Species)	COMPLETED	0	2021-11-22 17:43:56.287	1.6s	1.4s	93.2%	96.4 MB	423.1 MB	19.3 MB	4.1 KB
103	50/12ef1b	3498	otu_processing_workflow:biom2tsv (mock4-Genus)	COMPLETED	0	2021-11-22 17:43:56.381	1.5s	1.3s	93.2%	96.5 MB	423.2 MB	19.3 MB	3.8 KB
85	41/9573e7	30869	tax_assignment_workflow:blast_workflow:blast (mock4:ncbi)	COMPLETED	0	2021-11-22 17:43:30.856	46.4s	43.6s	68.0%	477.5 MB	873.7 MB	254.6 MB	162.3 MB
82	26/769bec	27163	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock4:gg_13_8_99)	COMPLETED	0	2021-11-22 17:43:23.576	57.8s	55s	113.0%	4.3 GB	11.2 GB	1.7 GB	2 GB
104	6a/98245e	7825	tax_assignment_workflow:blast_workflow:add_md2biom (mock4)	COMPLETED	0	2021-11-22 17:44:17.266	4.2s	1.1s	93.0%	83.2 MB	283.7 MB	14.1 MB	165.2 KB
106	cc/1b1527	9133	otu_processing_workflow:fork (mock4)	COMPLETED	0	2021-11-22 17:44:21.441	1.8s	1.6s	88.2%	87.7 MB	415.4 MB	19.6 MB	165.3 KB
107	c2/04516c	10271	otu_processing_workflow:normalize (mock4)	COMPLETED	0	2021-11-22 17:44:23.214	1.6s	1.5s	93.2%	90.9 MB	418.6 MB	19.6 MB	66.6 KB
105	48/205ca0	9127	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock4)	COMPLETED	0	2021-11-22 17:44:21.355	4.2s	1.1s	94.2%	83.2 MB	283.7 MB	14.1 MB	177.3 KB
110	33/171d16	10828	otu_processing_workflow:group (mock4:Species)	COMPLETED	0	2021-11-22 17:44:24.863	1.8s	1.6s	86.2%	91.7 MB	419.4 MB	20 MB	67.6 KB
108	fb/2173fa	10827	otu_processing_workflow:group (mock4:Family)	COMPLETED	0	2021-11-22 17:44:24.859	1.8s	1.6s	85.1%	91.7 MB	419.4 MB	20 MB	58.8 KB
109	41/0e5193	10831	otu_processing_workflow:group (mock4:Genus)	COMPLETED	0	2021-11-22 17:44:24.867	1.8s	1.6s	86.2%	91.4 MB	419 MB	20 MB	65.1 KB
111	d4/3409c6	11074	otu_processing_workflow:fork (mock4)	COMPLETED	0	2021-11-22 17:44:25.580	1.6s	1.4s	92.1%	93.3 MB	421 MB	19.6 MB	177.3 KB
113	2a/fc8074	11300	otu_processing_workflow:biom2tsv (mock4-Family)	COMPLETED	0	2021-11-22 17:44:26.670	1.5s	1.3s	93.0%	93.9 MB	421.7 MB	19.3 MB	3.7 KB
114	13/b57117	11311	otu_processing_workflow:biom2tsv (mock4-Genus)	COMPLETED	0	2021-11-22 17:44:26.676	1.5s	1.3s	92.8%	94 MB	421.7 MB	19.3 MB	3.8 KB
112	7b/036cac	11276	otu_processing_workflow:biom2tsv (mock4-Species)	COMPLETED	0	2021-11-22 17:44:26.639	1.6s	1.4s	93.1%	91 MB	418.7 MB	19.3 MB	4.1 KB
115	4e/c6c088	11528	otu_processing_workflow:normalize (mock4)	COMPLETED	0	2021-11-22 17:44:27.180	1.6s	1.4s	92.4%	93.6 MB	421.3 MB	19.7 MB	66.6 KB
118	5f/97bc18	12269	otu_processing_workflow:group (mock4:Species)	COMPLETED	0	2021-11-22 17:44:28.758	9s	8.9s	20.0%	98.1 MB	423.5 MB	20 MB	67.6 KB
117	ca/5a48f4	12274	otu_processing_workflow:group (mock4:Genus)	COMPLETED	0	2021-11-22 17:44:28.763	9s	8.9s	20.1%	98.3 MB	423.5 MB	20 MB	65.1 KB
116	1d/a6488e	12268	otu_processing_workflow:group (mock4:Family)	COMPLETED	0	2021-11-22 17:44:28.753	9.1s	8.9s	19.4%	98.2 MB	423.5 MB	20 MB	58.8 KB
119	cf/cb3ac2	14370	otu_processing_workflow:biom2tsv (mock4-Species)	COMPLETED	0	2021-11-22 17:44:37.816	1.8s	1.7s	82.1%	84.4 MB	412.6 MB	19.3 MB	4.1 KB
120	27/e51b57	14382	otu_processing_workflow:biom2tsv (mock4-Genus)	COMPLETED	0	2021-11-22 17:44:37.822	1.8s	1.7s	81.1%	84.4 MB	412.6 MB	19.3 MB	3.8 KB
121	4a/da00fb	14394	otu_processing_workflow:biom2tsv (mock4-Family)	COMPLETED	0	2021-11-22 17:44:37.828	1.9s	1.7s	84.8%	86.2 MB	414.4 MB	19.3 MB	3.7 KB
28	f2/eed1bc	8296	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock4:silva_138_99)	COMPLETED	0	2021-11-22 17:39:00.286	9m 25s	9m 22s	226.0%	51.1 GB	74.9 GB	18.9 GB	27.2 GB
122	75/9f231c	6993	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock4)	COMPLETED	0	2021-11-22 17:48:24.995	5.2s	1.7s	88.3%	82.6 MB	287.4 MB	14.4 MB	406.5 KB
123	ef/47ca4e	8465	otu_processing_workflow:fork (mock4)	COMPLETED	0	2021-11-22 17:48:30.157	2.4s	2.2s	61.2%	103.4 MB	429.4 MB	20.3 MB	415.4 KB
124	9b/9a1864	9027	otu_processing_workflow:normalize (mock4)	COMPLETED	0	2021-11-22 17:48:32.540	1.8s	1.6s	91.9%	93.1 MB	420.9 MB	20.3 MB	66.6 KB
79	40/e948d6	19238	tax_assignment_workflow:naive_bayes_workflow:naive_bayes (mock4:silva_138_99)	COMPLETED	0	2021-11-22 17:43:04.064	5m 32s	5m 29s	147.5%	50.4 GB	74.2 GB	18.9 GB	27.2 GB
125	6e/309a99	9198	otu_processing_workflow:group (mock4:Family)	COMPLETED	0	2021-11-22 17:48:34.334	1.7s	1.5s	84.6%	98.4 MB	423.5 MB	20 MB	58.8 KB
126	eb/75b4f0	9202	otu_processing_workflow:group (mock4:Genus)	COMPLETED	0	2021-11-22 17:48:34.339	1.7s	1.5s	85.9%	97.4 MB	423.5 MB	20 MB	65.1 KB
127	7b/5285a2	9197	otu_processing_workflow:group (mock4:Species)	COMPLETED	0	2021-11-22 17:48:34.330	1.7s	1.6s	86.6%	93.3 MB	421 MB	20 MB	67.7 KB
130	a0/e4ecae	9576	otu_processing_workflow:biom2tsv (mock4-Genus)	COMPLETED	0	2021-11-22 17:48:36.035	1.5s	1.3s	92.6%	97.6 MB	424.5 MB	19.3 MB	3.9 KB
129	81/270f7c	9540	otu_processing_workflow:biom2tsv (mock4-Family)	COMPLETED	0	2021-11-22 17:48:35.997	1.5s	1.3s	93.1%	93.3 MB	421 MB	19.3 MB	3.7 KB
131	a9/c15080	9629	otu_processing_workflow:biom2tsv (mock4-Species)	COMPLETED	0	2021-11-22 17:48:36.073	1.5s	1.3s	92.5%	97.6 MB	424.5 MB	19.3 MB	4.3 KB
128	c5/6a7327	9541	tax_assignment_workflow:naive_bayes_workflow:add_md2biom (mock4)	COMPLETED	0	2021-11-22 17:48:36.001	4s	1s	90.7%	7.1 MB	125.7 MB	14 MB	84.7 KB
132	05/47f0ac	11114	otu_processing_workflow:fork (mock4)	COMPLETED	0	2021-11-22 17:48:39.972	1.5s	1.3s	90.7%	96.6 MB	423.2 MB	19.4 MB	84.9 KB
133	68/9c12c1	11229	otu_processing_workflow:normalize (mock4)	COMPLETED	0	2021-11-22 17:48:41.441	1.5s	1.3s	91.8%	97.6 MB	423.5 MB	19.4 MB	66.6 KB
135	de/a4c458	11763	otu_processing_workflow:group (mock4:Species)	COMPLETED	0	2021-11-22 17:48:42.956	1.7s	1.5s	84.6%	98.1 MB	423.5 MB	20 MB	67.7 KB
136	b0/b6efd0	11767	otu_processing_workflow:group (mock4:Genus)	COMPLETED	0	2021-11-22 17:48:42.960	1.7s	1.5s	85.4%	97.7 MB	423.5 MB	20 MB	65.1 KB
134	24/207d26	11762	otu_processing_workflow:group (mock4:Family)	COMPLETED	0	2021-11-22 17:48:42.951	1.7s	1.6s	87.1%	92.4 MB	420.1 MB	20 MB	58.8 KB
