Feature ID	Taxon	Confidence
110ad3992f825e7203f1923383607888	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__Akkermansia muciniphila	0.9999982418824339
130a8330de52a69354df4f227b62c052	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Eubacterium; s__Eubacterium dolichum	0.9999967092927876
13fae76db728266d715f43da8b06cb88	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella; s__	0.9117244265653289
14e5b96d6212779ac743ec82dfda1f24	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9405130375834683
14e5bc76eb89c574b800654364a9a6d2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium	0.9978399609427765
15a82209f683cb04adda7a9890598336	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae	0.9998618098204958
15de8f3c7d606dc32447b7267f7c265e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7108074932508819
1650be2cf9cad731fff3d965d1741930	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9108697949617536
16d12481fde3cfa6a4db366d25411122	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9854038819077859
185f3f41e125d5ab4248b91e825444be	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7106370704904302
18bbaffee20be0f8ffbf263c1b82da7d	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Collinsella aerofaciens	0.9693853711363518
18d57bcdab61ef704cfedc7e0f6e4cd5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9986322416352075
197e11a7f1ed7a7eb49f607aa31452c8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Odoribacteraceae; g__Odoribacter; s__	0.9998048550871957
1af4eb1e2c82c55e020e91630d307925	k__Bacteria	0.9999810244512372
1b4edb753532bc80cc87a0df76769110	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9995382982966559
1d41ff24982d67bbea01c41361ac42eb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.8293908974135363
1de8004c0f5477800f851654c36fc2b4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.8109316539015724
20850f6675c4233100f70ecf1448957e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.8994025069790051
20ec2008e0cde12ae9db741e1fdbf894	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9597539773716139
20eddffc010afd59a6a57cc1a8b2174d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__Coprococcus eutactus	0.9999099292137292
21608a78e235511096bfa4dad69bb75a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.7878441142969375
217e0615440425fc33232133073bbca1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__	0.9974832091800034
22821e0d2be74a0f2ac66dcdf4dc9147	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0.9999377135165186
22b109c04e8a2d7edde8d229b99350a5	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__	0.9999507639988989
22f35accbb7cc22174237ad3b55a3137	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9592629548169808
24029c63a36bd5c4de117203045fc346	k__Bacteria	0.9996682162082494
2440362c889061ed1e3336b6294559b9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__Roseburia inulinivorans	0.7853715472673176
250ae434718610d409882ad11002f97d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9254891612212641
25819d800739d8184033dd6b57af16a4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii	0.7681399342297259
25c1653a751b87e522eb1d73426f2d0b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.7354377049115416
265f63913fa0c782699945b493eeaeca	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus parainfluenzae	0.8678850711061834
2660f0d6c89a079968e47e3215ab4bc3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides fragilis	0.9766330597886901
26b0599c6f3f889fc1441babff4f74cd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__	0.9998754261497581
26e5532d84cc33496177bec1f06734bc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0.9974175023487696
28025092620ae574a27c970740aec973	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__Ruminococcus bromii	0.9983671133012528
28211b24e34430ef59679f79b46616fc	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.9323616341623547
2921312863db12eff67d0e0bae2104d0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.9248056149707375
296e5b88c1d5afe3a038af8cfdeca215	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7969810398573535
29a31ce4bc3e31a54386118774b1c6c9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7396652784417884
29c89bfc7a3f0ee4d64f4a72b813e9bb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides fragilis	0.7009040963679766
2a65ea84af79ed5b12133b79a4316e73	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.8419557086552016
2ba0671e6e3c53c41c85e7646666eb07	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9144150995338151
2bf46435c400487c83d22314b159edd3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.9856920976141909
2d9b26b59320b37c0abc29d4005e5596	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus	0.9279455552360532
2f2ff15fe3d7d5b9f3eaf57c0085d696	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8762665178465134
308d943fab9bf9c8e6a1a3493d71d8a6	k__Bacteria	0.9998747559077137
30c4e6e8ec391ad07eb6a1165cf46311	k__Bacteria; p__Bacteroidetes	0.814968892624647
31e24fc9d4e3c8dc51279ceb897f3cef	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.7377657522849199
31e4f870a27a2b5fa2f29b4b3ce9797d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides uniformis	0.7634502955897294
33b19ddc04e29a0f6c55716d40551ec6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Tissierellaceae; g__Peptoniphilus; s__	0.9999820380769321
34b8adfd383e67b3a25385389ecc77de	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9613428885314456
34fcbf1e6d78537cc502407616d82509	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9384930644502661
351ada508eb5effd2a04d1a7ee3dc57e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.934518050798089
3569638ef99ff21371c043793343e5aa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Tissierellaceae; g__Finegoldia; s__	0.9999965256412469
3577135be0002b683f8616384f6045b3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7354072880889823
35855aca2b2e9ee215b3e0878024525d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.8960296849302611
35c1e936720d7e385f02e3da2ec6789f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.9999469558629026
35fdc9ee28cfc2bbde8d1a15cbb278fe	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9695216343765127
364802912f16887aa5dbc406d72cfd36	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.8197093485657716
37353f1447b5ee3a5694bf42dc884985	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9981021397570826
38a3b69bfadc902a8debe7d4b8a5be84	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__Ruminococcus flavefaciens	0.768259502370216
38f716c745032458dc30e17beb715633	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0.9996299190975921
3929d29a31d4b66f7fdc71b92a3d41d0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999598949430095
394e1f7752cba916efe33c188d7a3aeb	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.9016054457491852
39c4c18f5991a6e365340eb4d1596216	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Barnesiella; s__Barnesiella intestinihominis	0.8042553981129027
3a8cde26979f03989e6a8daa6b6afe3f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus; s__Ruminococcus torques	0.9505683445315795
3afa1744f3ae0837a846e1c30f680022	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes onderdonkii	0.9510772465899896
3aff86612c636c81b8e9c03aab005cca	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.8209114985762579
3b55e479207d8024c1b79cc8f8653a29	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8184780028492177
3bf40793e74d047b0c7cc763ba432d76	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes putredinis	0.9690099874231698
3d505e8dc3d9250e8243fbaf9d17f50f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9990094151494455
3de3b1782d271730e13b73358f554278	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium; s__Clostridium ramosum	0.8635746350510087
3ea5569475b6052ee8202a85d09c3c67	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8445859785162158
41bff55ad14e9c21ebaffa842cf54240	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.8375137952866546
42335451002e743fd705a300b373fb75	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Mitsuokella; s__	0.980105445884751
42df52e7cdae157a30b0fa54659d1161	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__	0.9999205946908114
43c171c5a1845d1ac3dc762b964f6921	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Tissierellaceae; g__Peptoniphilus; s__	0.8261298579474518
4429ea13ae641000b4154915581f3dfa	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__Parabacteroides distasonis	0.999208656054772
44762fa4fbf3bda4013056c5e32ee073	k__Bacteria; p__Firmicutes; c__Clostridia	0.7753944279520398
4514c4ab64c0f928f2f5782ba6439066	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus; s__	0.9941514331445744
455bab4b7274ca67b6d45686e4f17291	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.965200343573507
458c143205a65b86a76ff0abfde29440	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.702501293628977
45985e4f73e1b004aead0241091a34d3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.8285865976667083
45c8d14eb00ef2e9f7e2c5dd9f9e58bc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.9933952896546461
46e2d2905040172f9f995c5da95d2c41	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9977874098932639
472add265a8fecd6b4806faf02405a8f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.848684525904096
484cb0f953ccaafa5a0308ae49649e41	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__Ruminococcus bromii	0.9981653022278423
48b28d6261de912b84deef5c2eeccbb9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__	0.9991043271183623
48f668a9ffaa7dbdd983291ecbcf728b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.9323408389755606
48fe450158dd56cb9e232a92ed59c68c	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9849923016048758
4926f7c8d4a88e2dc426b779457e4964	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.8877561270467598
493044967137503ef18a55070782e5b5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.976848616185011
4992fe88d423462ce9b1b488ce1a3a09	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.7937351623036601
4a42414a4ea30bafd9a89f3e1ada5a95	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus luteciae	0.9334209935215458
4ad693ffe6b974add266bba66afd4e0b	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9940529068542375
4e47885b5c58f76e601225b3f116012a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.8195996849397639
4eaf71a348f586811bc52d4bba9a2bab	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__Blautia obeum	0.9915777514907681
4ed327cbd63f7814eed36b4ec6894867	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Tissierellaceae; g__Peptoniphilus; s__	0.9999812342683388
4f2ee2e9638f1c3740dccec35578b17c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__Clostridium aldenense	0.8390461418623814
4f376945e3087fd844bfe06d3ffc0998	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999815708126698
4f6b1f7cd47edbee844dd47ea8f0ac2b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.854591662360396
5019ef094216795f90dfdbb1846cf108	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999538707777194
504687adb582701412c2398587d62e90	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9684080800324717
52429f7f73a7f63f84f0d9132d1df95c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.764738297433806
52587fe587b5a2f19c6d2c4bf275d9e3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7802984538794542
52e94808258f1fb07a5a897889f17a3b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.8332596013317896
53725a713292ed50885510af46e141da	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii	0.879408951687372
53e1b633c5fdeb65fac2940f6df4b36d	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.7783733045139507
54427d788cffd2455e94a8b03e9d7557	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.7832177757605006
5585e9ecc7d66b7cd2bc1e2aa80c2470	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Tissierellaceae; g__WAL_1855D; s__	0.9999963758167374
55d2c06b3d303ab2077d695f1135ec40	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides plebeius	0.9998848036665513
55e7cd221761f96b54cedb166b5d50df	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9239385710733315
581e70b582bd250dac27740ad76c8081	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7692010854951793
5888fcc35fbc5687f668d7914bf1b381	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Acetobacterium; s__	0.9982707924890355
58a9b72ab4899ab571e77b29cf5a572b	Unassigned	0.6059927965928411
58e97aee53994fc4349a16e247fbeab6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides ovatus	0.7893415317352539
595fb33b96887106fd96179b97f6efc7	k__Bacteria	0.9999022201704033
5a6f4b8d70e15dc2574f3086c1aca2e1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__EtOH8; g__; s__	0.9331687563389168
5bbbcd2b4a53b3f471f411a0c7760303	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae	0.9998299297683371
5c642c9189b99ecfb98cae94eb82e64e	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__	0.9995787932106933
5d0205d4c6e796a6693b6b5300854f43	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Parvibaculum; s__	0.9544062094122742
5d49b5702d12192e90dd2ff37c36644a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__Clostridium symbiosum	0.994385380180662
5d8022ca50fdad0004d4ea71311aebe1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.9995631004923986
5e22ac39af6385a9a5d7a57992e0d8ba	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes finegoldii	0.7970365701052988
5e66f4697562aa64f842d406c92ed527	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__	0.9722666008487904
624bf43afb17a855a6d5c7b51078d497	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus; s__Ruminococcus gnavus	0.9933948601071144
